CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,589,No,No,No,Yes,No,No,27,4.01,36,1,0,0,9.333333,1,2,High
?,?,?,?,?,?,?,?,?,2.1,7,1,0,0,17.285714,0,0,?
?,52,No,No,No,No,Yes,No,16,2,39,1,0,0,9.076923,3,4,?
?,?,?,?,?,?,?,No,10,2.5,1,1,0,0,22,0,0,?
?,639,No,No,No,Yes,Yes,No,26,3.09,38,0.973684,0,0.078947,15.815789,0,0,High
?,39,No,No,No,No,No,?,?,2.25,5,1,0,0,13.8,0,0,Low
?,?,?,?,?,?,?,No,8,2.89,1,1,0,0,14,0,0,?
Y,136,No,No,No,Yes,Yes,No,23,3.32,9,1,0,0.111111,17.333333,0,0,High
?,28,No,No,No,No,No,No,7,2.27,5,1,0,0,26.4,0,0,?
?,486,No,No,Yes,Yes,Yes,No,22,2.68,37,1,0,0.027027,17.378378,0,0,Low
?,?,?,?,?,?,?,No,19,2,3,1,0,0,11.333333,0,0,?
?,?,?,?,?,?,?,No,14,2.8,1,1,0,0,7,0,0,?
?,?,?,?,?,?,?,No,3,2,1,1,0,0,1,1,0,?
?,?,?,?,?,?,?,No,10,2.22,1,1,0,0,12,0,0,?
?,202,No,No,No,Yes,Yes,No,19,2.89,16,1,0,0,9.875,1,2,Low
?,196,No,No,No,Yes,Yes,No,18,2.99,16,1,0,0,18.625,0,0,High
?,?,?,?,?,?,?,?,?,4,1,1,0,0,27,0,0,?
Y,57,No,No,No,No,No,No,26,3.67,3,1,0,0,16.666666,0,0,Low
Y,569,No,No,No,Yes,Yes,No,23,3.9,34,0.941176,0,0,8.264705,1,4,High
?,23,No,No,No,No,No,No,23,2.85,2,1,0,0,17,0,0,?
?,14,No,No,No,No,No,No,22,2.76,2,1,0,0,15,0,0,?
?,?,?,?,?,?,?,No,30,2,2,1,0,0,11.5,0,0,?
?,1070,No,No,No,Yes,Yes,No,29,3.3,64,0.984375,0.015625,0,14.796875,2,0,High
?,63,No,No,No,No,No,No,19,2.52,7,0.857142,0.142857,0,23,0,0,?
?,?,?,?,?,?,?,?,?,2.37,2,1,0,0,16.5,0,0,?
D,136,No,No,No,Yes,No,No,11,3.22,12,1,0,0,19.166666,0,0,High
?,141,No,No,No,Yes,Yes,No,17,2.86,9,1,0,0,6.555555,0,0,Low
?,875,No,No,No,Yes,Yes,No,27,2.8,57,0.964912,0.017543,0,15.824561,2,2,High
?,1105,No,No,No,Yes,Yes,No,29,3.46,66,1,0,0,15.60606,1,0,High
?,35,No,No,No,No,No,No,15,2.5,8,1,0,0,21.25,0,0,?
?,28,No,No,No,No,No,No,12,2.71,3,1,0,0,16,0,0,Low
?,569,No,No,No,Yes,Yes,No,28,2.85,36,0.972222,0,0,17.361111,2,1,High
?,?,?,?,?,?,?,?,?,2,1,1,0,0,26,0,0,?
?,30,No,No,No,No,No,No,8,2.42,6,1,0,0,16,0,1,Low
?,94,No,No,No,Yes,No,No,13,2.94,12,1,0,0,12.083333,0,1,High
D,171,No,No,No,Yes,Yes,No,14,3.25,19,0.947368,0,0,10.894736,4,1,Low
?,?,?,?,?,?,?,?,?,1.5,2,1,0,0,20.5,0,0,?
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,13,0,0,?
?,68,No,No,No,Yes,No,No,20,2.61,9,1,0,0,16.333333,0,1,Low
?,?,?,?,?,?,?,No,7,2.69,6,1,0,0,13.166666,0,0,?
?,?,?,?,?,?,?,No,4,2,1,1,0,0,16,0,0,?
?,?,?,?,?,?,?,No,5,2,1,1,0,0,7,0,0,?
?,57,No,No,No,No,No,No,13,2.76,9,1,0,0,16,0,1,Low
?,?,?,?,?,?,?,No,5,2.45,2,1,0,0,8.5,0,1,?
?,264,No,No,No,Yes,No,No,22,3.52,22,1,0,0,17.181818,2,1,High
?,138,No,No,No,Yes,Yes,No,17,2.94,16,1,0,0,17.5625,0,0,High
?,16,No,No,No,No,No,No,19,2.46,4,1,0,0,21,0,0,?
?,459,No,No,No,Yes,Yes,No,23,3.09,35,1,0.028571,0,18.057142,0,0,High
?,?,?,?,?,?,?,?,?,1.63,1,1,0,0,2,0,1,?
?,?,?,?,?,?,?,?,?,3.5,1,1,0,0,16,0,0,?
?,55,No,No,No,No,No,No,13,2.22,7,1,0,0,20.285714,0,0,High
?,?,?,?,?,?,?,No,7,2.43,2,1,0,0,17,0,0,?
?,?,?,?,?,?,?,No,1,2,1,1,0,0,18,0,0,?
?,146,No,No,No,Yes,Yes,No,19,3.16,13,1,0,0,15.615384,0,1,High
?,?,?,?,?,?,?,?,?,2.39,7,1,0,0,25,0,0,?
?,15,No,No,No,No,No,?,?,2.52,4,1,0,0,19.75,0,0,?
?,21,No,No,No,No,No,No,17,2.73,6,1,0,0,24,0,0,?
?,1211,Yes,No,Yes,Yes,Yes,No,26,3.44,87,0.988505,0,0,15,2,4,High
?,?,?,?,?,?,?,?,?,2.25,1,1,0,0,3,0,0,?
?,17,No,No,No,No,No,Yes,19,2.4,4,0.5,0,0,12.5,1,1,?
?,866,No,No,Yes,Yes,Yes,Yes,26,2.83,58,0.965517,0.017241,0,12.086206,5,5,Low
?,35,No,No,No,No,No,No,15,2.36,10,0.6,0.4,0,7.3,0,3,?
?,1600,Yes,Yes,Yes,Yes,Yes,No,31,3.16,94,0.925531,0.106382,0.010638,9.255319,7,13,High
?,1613,Yes,No,Yes,Yes,Yes,No,29,2.7,113,0.849557,0.283185,0.044247,11.938053,11,11,Low
?,1167,Yes,No,Yes,Yes,Yes,No,28,2.65,95,0.8,0.178947,0,11.073684,12,8,Low
?,39,No,No,No,No,No,No,19,2.53,23,0.913043,0.043478,0.043478,20.043478,0,0,?
?,28,No,No,No,No,No,?,?,3.19,4,1,0,0,8.5,0,0,?
?,?,?,?,?,?,?,?,?,2.71,2,1,0,0,4.5,0,0,?
?,?,?,?,?,?,?,?,?,3,1,0,0,0,3,0,0,?
?,1146,Yes,No,Yes,Yes,Yes,No,29,3.41,74,0.972972,0,0,12.202702,1,7,High
?,?,?,?,?,?,?,?,?,2.29,2,0.5,0,0,16.5,0,1,?
?,1208,Yes,No,Yes,Yes,Yes,No,26,2.92,82,0.987804,0.012195,0,16.402439,1,3,Low
Y,282,No,No,No,Yes,No,No,24,3.46,15,0.866666,0,0,14.8,0,3,High
?,29,No,No,No,No,No,No,15,2.79,9,1,0,0,19.222222,0,0,?
?,1438,No,No,Yes,Yes,Yes,No,27,2.96,93,0.913978,0.032258,0,14.32258,1,6,High
?,?,?,?,?,?,?,No,6,2.52,7,0.428571,0.285714,0.285714,11.428571,2,1,?
?,910,Yes,No,Yes,No,Yes,No,28,2.9,65,0.815384,0,0,14.123076,9,2,Low
D,202,No,No,Yes,No,Yes,No,22,2.72,10,0.7,0.1,0.1,6.8,0,1,Low
?,832,Yes,No,Yes,Yes,Yes,No,26,2.72,65,0.8,0.015384,0,14.046153,8,3,Low
?,35,No,No,No,No,No,No,21,2.67,11,1,0,0,23.454545,0,0,?
?,1029,Yes,No,Yes,Yes,Yes,No,28,2.61,75,0.866666,0.026666,0,17.76,5,2,Low
?,?,?,?,?,?,?,?,?,?,3,1,0,0,22.666666,0,0,?
?,16,No,No,No,No,No,?,?,2,10,1,0,0,18.2,0,0,?
?,63,No,No,No,No,No,?,?,2.48,12,1,0,0,18.833333,0,0,?
?,?,?,?,?,?,?,?,?,2.57,1,1,0,0,14,0,0,?
?,31,No,No,No,No,No,No,14,2.75,7,1,0,0,19.857142,0,0,?
D,40,No,No,No,No,No,No,18,2.49,8,0.875,0,0,9.875,0,2,Low
?,893,No,No,Yes,Yes,Yes,No,28,3.5,59,1,0,0,17.508474,0,2,High
?,613,No,No,Yes,Yes,Yes,No,26,3.13,48,0.958333,0.020833,0.020833,17.625,2,1,High
?,?,?,?,?,?,?,?,?,2.44,1,1,0,0,6,0,0,?
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,22,0,0,?
?,323,No,No,Yes,Yes,Yes,No,24,2.59,25,1,0,0,15.28,0,0,High
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,6,0,0,?
?,55,No,No,No,No,No,No,13,2.35,9,1,0,0,18.888888,0,0,Low
D,357,No,No,No,Yes,No,No,5,3.6,41,0.975609,0,0,13.536585,0,1,Low
D,90,No,No,Yes,No,Yes,No,18,2.1,8,0.875,0.125,0,8.75,0,1,Low
D,486,No,No,Yes,No,Yes,No,25,1.7,27,1,0,0,6.814814,3,4,High
?,25,No,No,No,No,No,No,20,2.46,4,0.75,0,0,10.25,1,0,?
?,12,No,No,No,No,No,No,12,1.81,2,0.5,0.5,0,4.5,0,1,?
?,942,No,No,Yes,Yes,Yes,No,26,2.77,67,1,0,0,18.149253,0,2,High
Y,116,No,No,No,Yes,No,No,9,3.74,12,1,0,0,16.083333,0,0,High
?,42,No,No,No,No,No,No,26,2.6,7,1,0,0,26.285714,0,0,?
?,17,No,No,No,No,No,No,17,2.59,2,1,0,0,22.5,0,0,?
?,168,No,No,No,Yes,No,No,26,3.64,10,1,0,0,7,0,0,High
?,1106,No,No,Yes,Yes,Yes,No,27,2.99,67,0.985074,0,0,17.044776,1,3,Low
?,22,No,No,No,No,No,No,16,2.78,2,1,0,0,1.5,1,1,?
?,1153,No,No,Yes,Yes,Yes,No,25,2.9,76,0.921052,0.065789,0.013157,12.565789,5,2,Low
?,12,No,No,No,No,No,No,20,1.7,8,1,0,0,13.75,0,0,?
?,22,No,No,No,No,No,?,?,2.03,2,1,0,0,23.5,0,0,?
?,580,No,No,Yes,Yes,Yes,No,28,2.82,39,1,0,0,15.461538,0,1,High
D,61,No,No,No,No,No,No,17,2.57,5,1,0,0,4.6,0,2,Low
?,30,No,No,No,No,No,No,20,2.19,9,0.888888,0,0,18.333333,1,0,?
?,121,No,No,Yes,No,Yes,No,28,1.96,15,0.933333,0,0,13.933333,0,0,?
?,57,No,No,No,No,No,No,19,2.03,12,1,0,0,19.166666,0,0,?
D,84,No,No,No,No,No,No,20,3.05,8,1,0,0,8,0,0,High
Y,116,No,No,No,Yes,No,No,15,3.2,8,0.875,0,0,7.875,2,0,High
?,1117,No,No,Yes,Yes,Yes,No,28,1.97,72,0.847222,0.027777,0,8.263888,5,11,Low
?,22,No,No,No,No,No,?,?,1.83,4,1,0,0,28.5,0,0,Low
?,108,No,No,Yes,No,Yes,No,20,1.72,12,1,0,0,11.5,1,2,?
?,984,No,No,Yes,Yes,Yes,No,27,1.88,65,0.96923,0.015384,0.015384,15.030769,5,0,High
?,?,?,?,?,?,?,No,5,1.4,1,1,0,0,3,0,0,?
Y,123,No,No,No,Yes,No,No,23,2.48,7,1,0,0,16.714285,0,0,Low
?,250,No,No,Yes,Yes,Yes,No,20,2.76,22,1,0,0,13.636363,0,1,Low
?,1857,Yes,Yes,Yes,Yes,Yes,No,32,2.9,101,0.990099,0.089108,0,12.762376,0,0,High
?,1409,No,No,Yes,Yes,Yes,No,33,2.91,82,0.987804,0.304878,0.036585,16.963414,2,0,High
?,1522,No,No,Yes,Yes,Yes,No,30,2.27,98,1,0.122448,0.030612,15.418367,2,0,Low
?,1809,Yes,Yes,Yes,Yes,Yes,No,32,2.5,106,0.990566,0.122641,0.018867,14.575471,5,1,Low
?,1412,No,No,Yes,Yes,Yes,No,30,2.25,95,1,0.08421,0.031578,13.915789,0,1,Low
?,1973,No,Yes,Yes,Yes,Yes,No,32,2.3,116,0.991379,0.051724,0.00862,17.232758,1,3,Low
?,292,No,No,Yes,Yes,Yes,No,17,1.98,48,1,0.041666,0.4375,17.25,0,1,?
?,36,No,No,No,No,No,No,23,2.05,8,0.875,0,0,7.625,1,0,?
?,1082,No,No,Yes,Yes,Yes,No,29,2.37,72,0.833333,0,0.013888,8.958333,4,13,Low
?,?,?,?,?,?,?,?,?,2.18,1,1,0,0,14,0,0,?
?,15,No,No,No,No,No,No,3,2,3,1,0,0,41.666666,0,0,?
?,?,?,?,?,?,?,?,?,2.4,1,1,0,0,31,0,0,?
?,512,No,No,Yes,Yes,Yes,No,25,2.2,34,0.970588,0,0,9.852941,3,2,Low
?,?,?,?,?,?,?,?,?,2.54,1,1,0,0,7,0,0,?
?,513,No,No,Yes,Yes,Yes,No,24,2.7,34,1,0,0,18.264705,0,0,High
?,?,?,?,?,?,?,?,?,1.7,1,1,0,0,16,0,0,?
?,22,No,No,No,No,No,No,19,1.77,3,1,0,0,19,0,0,Low
?,515,No,No,Yes,Yes,Yes,No,26,1.87,39,0.948717,0,0,13.666666,2,2,Low
Y,42,No,No,No,No,No,?,?,2.8,3,1,0,0,17.666666,0,0,Low
?,28,No,No,No,No,No,No,37,2.57,4,1,0,0,28,0,0,Low
?,50,No,No,No,No,No,No,33,2.52,4,1,0,0,19.25,0,0,Low
?,1170,No,No,Yes,Yes,Yes,No,28,3.03,76,1,0.039473,0,14.68421,2,2,High
?,14,No,No,No,No,No,No,12,2.26,1,1,0,0,2,0,1,Low
?,447,No,No,Yes,Yes,Yes,No,22,2.55,33,0.90909,0.090909,0,9.151515,2,4,High
D,1273,No,No,Yes,Yes,Yes,No,13,3.42,95,0.989473,0.021052,0,10.547368,4,6,Low
?,33,No,No,No,No,No,No,16,2.27,5,1,0,0,20.4,0,0,Low
?,1484,No,Yes,Yes,Yes,Yes,No,30,2.74,89,0.94382,0.044943,0,11.404494,5,2,High
?,49,No,No,No,No,No,No,20,1.82,9,1,0,0,21.555555,0,1,?
?,1513,No,No,Yes,Yes,Yes,No,28,2.39,101,0.950495,0.029702,0,17.435643,1,8,Low
?,49,No,No,No,No,No,No,15,2.33,4,1,0,0,11.25,0,0,?
?,?,?,?,?,?,?,?,?,1.89,4,1,0,0,23,0,0,?
?,?,?,?,?,?,?,?,?,3.8,1,1,0,0,13,0,0,?
?,238,No,No,No,Yes,Yes,No,26,3.15,16,0.9375,0.0625,0,15.875,1,0,High
?,14,No,No,No,No,No,No,16,2.5,1,1,0,0,7,0,0,?
?,?,?,?,?,?,?,No,20,1.92,2,1,0,0,17.5,0,0,?
?,385,No,Yes,Yes,Yes,Yes,No,26,2.37,24,1,0,0,15.166666,1,1,High
?,?,?,?,?,?,?,No,7,2.43,3,1,0,0,15.666666,0,0,?
?,495,No,No,Yes,Yes,Yes,No,23,2.93,33,0.969696,0,0,13.515151,0,2,Low
?,1222,No,Yes,Yes,Yes,Yes,No,26,2.85,90,0.944444,0.022222,0,9.388888,9,7,High
D,?,?,?,?,?,?,No,27,3.22,2,1,0,0,24,0,0,?
?,62,No,No,No,No,No,No,10,2.33,11,1,0,0,19.90909,0,1,?
?,58,No,No,No,No,No,?,?,2.76,8,1,0,0,24,0,0,Low
?,1174,No,Yes,Yes,Yes,Yes,No,27,2.61,87,0.931034,0,0,14.804597,1,3,High
?,?,?,?,?,?,?,?,?,2.43,3,1,0,0,8,0,0,?
D,51,No,No,No,No,No,No,12,2.44,5,1,0,0,4,1,1,Low
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,5,0,0,?
?,23,No,No,No,No,No,No,11,2.02,7,1,0,0,12.714285,0,0,?
?,692,No,No,Yes,Yes,Yes,No,26,2.26,50,1,0,0,14.94,0,3,Low
?,?,?,?,?,?,?,?,?,2,1,1,0,0,9,0,0,?
?,132,No,No,No,Yes,Yes,No,20,2.4,12,0.916666,0,0,13.666666,2,0,High
Y,58,No,No,No,No,Yes,?,?,2.82,7,1,0,0,21,0,0,?
D,?,?,?,?,?,?,No,16,2.81,4,1,0,0,2.75,1,1,?
?,?,?,?,?,?,?,No,11,2.5,1,1,0,0,8,0,0,?
?,23,No,No,No,No,No,No,31,2.71,4,1,0,0,19,0,0,Low
?,29,No,No,No,No,No,No,23,2.34,4,1,0,0,10.5,0,0,?
?,?,?,?,?,?,?,No,26,2.8,76,1,0,0,16.355263,1,3,?
?,?,?,?,?,?,?,?,?,1.33,1,1,0,0,18,0,0,?
?,12,No,No,No,No,No,?,?,2.2,9,1,0,0,22.444444,0,0,?
?,?,?,?,?,?,?,No,6,2,1,1,0,0,8,0,0,?
?,28,No,No,No,No,No,No,9,2.56,6,1,0,0,12.5,0,1,Low
?,?,?,?,?,?,?,No,3,2,1,1,0,0,29,0,0,?
?,?,?,?,?,?,?,No,3,2.33,1,1,0,0,11,0,0,?
?,77,No,No,No,Yes,Yes,No,12,2.7,10,1,0,0,11.8,1,0,High
?,12,No,No,No,No,No,?,?,2.07,2,1,0,0,20,0,0,?
?,?,?,?,?,?,?,?,?,2,1,0,1,0,2,0,1,?
?,263,No,No,No,Yes,Yes,No,19,2.96,22,0.954545,0,0,12.545454,1,1,High
?,14,No,No,No,No,No,No,15,2.07,8,1,0,0,21.75,0,0,?
Y,182,No,No,Yes,No,Yes,No,22,2.27,15,0.933333,0.066666,0,10.533333,1,0,Low
?,12,No,No,No,No,No,No,12,2.15,14,1,0,0,16.5,0,0,?
?,476,No,No,Yes,Yes,Yes,?,?,2.32,81,0.925925,0.012345,0,17.395061,2,6,?
D,50,No,No,No,No,No,?,?,3.44,6,1,0,0,5.666666,1,0,High
?,?,?,?,?,?,?,No,?,1.2,1,1,0,0,33,0,0,?
?,97,No,No,Yes,No,Yes,No,15,1.3,13,0.846153,0.076923,0.153846,8.307692,1,2,Low
?,?,?,?,?,?,?,?,?,1.74,1,1,0,0,19,0,0,?
?,23,No,No,No,No,No,No,19,1.53,2,1,0,0,8.5,0,0,?
?,?,?,?,?,?,?,No,9,1.25,1,1,0,0,12,0,0,?
?,21,No,No,No,No,No,No,19,1.6,6,0.833333,0.166666,0,14,0,0,?
?,672,No,No,Yes,No,Yes,No,26,1.61,45,0.977777,0,0,14.155555,4,1,Low
?,?,?,?,?,?,?,?,?,2.43,1,0,0,1,1,1,0,?
?,751,No,No,Yes,Yes,Yes,No,32,2.9,46,0.956521,0,0,17.152173,1,2,High
?,18,No,No,No,No,No,No,21,2.18,3,0.666666,0.333333,0,2.333333,0,0,?
?,23,No,No,No,No,No,No,14,1.76,4,1,0,0,14,0,0,?
?,?,?,?,?,?,?,No,8,1.62,2,1,0,0,8,0,0,?
?,748,No,No,Yes,No,Yes,No,24,1.78,54,0.888888,0,0.055555,12.703703,7,6,Low
?,17,No,No,No,No,No,?,?,2.62,2,1,0,0,6.5,0,0,Low
?,624,No,No,Yes,Yes,Yes,No,29,2.38,27,0.814814,0.074074,0,12.222222,0,4,Low
?,26,No,No,No,No,No,No,18,1.89,7,0.714285,0,0,12.857142,0,1,Low
?,71,No,No,No,No,No,No,13,2.16,19,1,0,0,26.210526,0,0,Low
?,11,No,No,No,No,No,?,?,2.03,2,0.5,0,0,8,0,1,Low
?,1200,No,No,Yes,Yes,Yes,No,27,2.51,80,0.95,0,0,14.6125,0,5,Low
?,1447,No,No,Yes,Yes,Yes,No,27,2.43,95,0.936842,0.010526,0,13.515789,3,3,Low
Y,179,No,No,Yes,Yes,Yes,?,?,2.22,6,1,0,0,10.333333,0,0,?
?,32,No,No,No,No,No,?,?,2.71,6,1,0,0,8.166666,1,2,?
?,1329,No,No,Yes,Yes,Yes,No,29,2.38,85,0.964705,0,0,19.341176,3,4,Low
Y,75,No,No,Yes,No,Yes,No,17,2.02,7,0.857142,0,0,15.428571,2,0,?
?,1394,No,No,Yes,Yes,Yes,No,30,2.8,80,0.9875,0.075,0,11.0625,4,5,High
?,1193,No,No,Yes,Yes,Yes,No,29,2.51,70,0.985714,0,0,15.742857,3,4,High
?,1377,No,Yes,Yes,Yes,Yes,No,30,2.6,76,0.907894,0.039473,0,15.236842,7,9,Low
?,104,No,No,Yes,No,Yes,No,41,1.99,19,0.947368,0.052631,0,20.947368,0,1,?
?,?,?,?,?,?,?,?,?,1.2,1,1,0,0,10,0,0,?
?,32,No,No,No,No,No,?,?,1.52,3,1,0.333333,0,3.666666,1,1,Low
?,540,No,No,Yes,Yes,Yes,No,30,2.07,33,0.757575,0.242424,0.030303,9.969696,3,5,Low
?,479,No,No,Yes,No,Yes,No,24,1.47,36,0.888888,0,0,10.527777,2,2,Low
?,19,No,No,No,No,No,No,12,1.61,4,0.5,0,0,6.5,0,2,?
Y,69,No,No,No,No,No,?,?,2.12,3,0.666666,0,0,22.333333,0,0,Low
Y,132,No,No,Yes,No,Yes,No,22,2.57,7,0.857142,0,0,18,1,0,High
?,?,?,?,?,?,?,No,11,1.74,3,1,0,0,16.666666,0,0,?
?,834,No,No,Yes,Yes,Yes,No,27,1.94,60,0.95,0,0,13.666666,2,4,Low
?,66,No,No,No,No,No,No,13,2.22,9,1,0,0,21.444444,0,1,Low
?,51,No,No,No,No,No,No,27,1.99,10,1,0,0,19.9,0,0,?
?,1374,No,No,Yes,Yes,Yes,No,30,2.3,79,1,0.025316,0,16.810126,0,1,High
?,1261,No,No,Yes,Yes,Yes,No,28,2.3,81,0.975308,0,0,18.333333,2,1,Low
?,248,No,No,Yes,No,Yes,No,25,1.88,21,0.95238,0,0,14.333333,2,0,Low
?,87,No,No,Yes,No,Yes,No,5,1.95,18,1,0,0,23.111111,0,0,Low
?,27,No,No,No,No,No,No,16,1.69,7,1,0,0,17.857142,0,1,?
?,1251,No,No,Yes,Yes,Yes,No,26,2.21,84,0.940476,0.023809,0.011904,13.345238,3,2,Low
?,?,?,?,?,?,?,?,?,2.75,1,1,0,0,17,0,0,?
?,?,?,?,?,?,?,No,4,2.75,2,1,0,0,22,0,0,?
?,?,?,?,?,?,?,?,?,3,2,1,0,0,7.5,0,0,?
?,20,No,No,No,No,No,No,13,2.37,4,1,0,0,20.5,0,0,?
?,31,No,No,No,No,No,No,11,2.43,4,1,0,0,20.5,0,0,Low
?,?,?,?,?,?,?,?,?,3,1,1,0,0,10,0,0,?
?,889,No,No,No,Yes,Yes,No,28,3.31,58,1,0,0,18.827586,0,1,High
D,116,No,No,No,Yes,No,No,19,3,19,1,0,0,16.421052,0,0,Low
?,?,?,?,?,?,?,No,10,3,1,1,0,0,8,0,0,?
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,16,0,0,?
?,?,?,?,?,?,?,No,1,3,2,1,0,0,6.5,1,0,?
?,?,?,?,?,?,?,No,2,3.5,3,1,0,0,32.333333,0,0,?
?,?,?,?,?,?,?,No,3,?,2,1,0,0,26.5,0,0,?
Y,148,No,No,No,Yes,No,No,30,3.47,2,1,0,0,15,0,0,High
?,322,No,No,No,Yes,Yes,No,24,3.05,29,0.965517,0,0.068965,22.172413,0,0,High
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,4,0,0,?
?,76,No,No,No,Yes,No,No,15,2.94,10,0.9,0.1,0,17,1,0,Low
?,42,No,No,No,No,No,No,10,2.79,6,1,0,0,16.5,0,1,Low
?,?,?,?,?,?,?,?,?,3,1,1,0,0,13,0,0,?
D,148,No,No,Yes,No,Yes,No,21,2.13,17,0.882352,0,0,3.352941,4,2,?
?,?,?,?,?,?,?,No,20,2.26,16,0.9375,0,0,16.375,1,1,?
?,36,No,No,No,No,No,No,19,1.91,10,1,0,0,7.6,0,1,?
?,23,No,No,No,No,No,No,19,1.81,4,1,0,0,19.25,0,0,?
?,763,No,No,Yes,Yes,Yes,No,29,2.29,45,0.977777,0,0,14.044444,2,3,Low
?,13,No,No,No,No,No,?,?,2.57,4,1,0,0,29,0,0,?
?,712,No,No,Yes,Yes,Yes,No,29,3.19,49,0.979591,0.020408,0.020408,16.591836,0,2,High
?,14,No,No,No,No,No,No,15,1.16,40,0.925,0,0,11.575,0,3,?
?,15,No,No,No,No,No,No,12,1.33,14,0.714285,0,0,8.357142,0,2,?
?,?,?,?,?,?,?,No,20,1.42,8,1,0,0,13.25,0,1,?
?,206,No,No,Yes,No,Yes,?,?,2.3,79,0.772151,0,0,10.78481,3,4,?
?,?,?,?,?,?,?,No,7,2.83,8,1,0,0,17.5,1,0,?
?,755,No,No,Yes,Yes,Yes,No,27,3.92,30,1,0.033333,0,12.933333,2,0,High
?,1759,Yes,Yes,Yes,Yes,Yes,No,21,3.73,130,0.976923,0.046153,0,15.36923,5,7,High
?,27,No,No,No,No,No,No,24,3.18,8,1,0,0,18.25,0,0,?
?,1925,No,Yes,Yes,Yes,Yes,No,27,3.79,123,0.983739,0.02439,0,14.09756,6,3,High
?,1663,No,Yes,Yes,Yes,Yes,No,27,3.05,111,0.981981,0.009009,0,10.45045,6,4,High
?,39,No,No,No,No,No,No,16,2.79,19,1,0,0,16.526315,1,0,?
?,1748,No,Yes,Yes,Yes,Yes,No,27,3.32,110,0.972727,0.027272,0.00909,16.336363,11,1,High
?,11,No,No,No,No,No,?,?,2.41,1,1,0,0,19,0,0,?
?,?,?,?,?,?,?,?,?,1.6,1,1,0,0,10,0,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,1,1,0,?
?,660,No,No,Yes,Yes,Yes,No,28,2.15,50,0.88,0.1,0.02,11.12,3,3,Low
?,?,?,?,?,?,?,No,16,2.5,2,1,0,0,4,1,0,?
?,?,?,?,?,?,?,No,16,1.58,1,1,0,0,29,0,0,?
?,483,No,No,Yes,Yes,Yes,No,24,2.38,39,0.923076,0.025641,0,11.230769,1,0,High
?,143,No,No,Yes,No,Yes,No,29,2.42,4,1,0,0,18.75,0,1,High
D,293,No,No,Yes,Yes,Yes,No,24,2.83,41,0.926829,0.07317,0,9.04878,1,1,Low
D,301,No,No,No,Yes,No,No,23,4.14,20,0.95,0,0,10.7,0,1,High
?,1848,Yes,No,Yes,Yes,Yes,No,30,3.49,109,0.990825,0,0,17.311926,0,2,High
?,453,No,No,Yes,Yes,Yes,No,11,2.31,38,1,0,0,24.473684,1,0,?
?,730,No,Yes,Yes,No,Yes,No,27,2.03,55,1,0,0,17.618181,0,5,Low
?,122,No,No,Yes,No,Yes,No,27,1.89,23,1,0,0,12.913043,1,2,?
D,95,No,No,Yes,No,Yes,No,22,1.72,13,1,0.076923,0,13.461538,0,0,?
D,66,No,No,No,No,Yes,No,20,1.33,9,0.666666,0,0,9.888888,0,1,?
?,2134,Yes,Yes,Yes,No,Yes,No,30,2.21,139,1,0,0,12.741007,1,8,Low
?,44,No,No,No,No,No,?,?,2.84,8,0.625,0,0,8.625,2,1,?
D,49,No,No,No,No,No,?,?,2,5,0.8,0.2,0,5.4,0,0,?
D,221,No,No,Yes,No,Yes,No,27,2.13,17,0.705882,0.058823,0,6.647058,1,3,?
?,58,No,No,No,No,Yes,No,16,2.21,20,0.95,0,0,13.2,0,1,?
?,1581,Yes,Yes,Yes,Yes,Yes,No,29,2.49,99,0.989898,0,0,13.444444,1,4,Low
?,1671,Yes,Yes,Yes,Yes,Yes,No,30,2.28,135,1,0,0,15.377777,9,2,Low
?,1273,Yes,Yes,Yes,Yes,Yes,No,31,2.61,94,0.968085,0,0,16.851063,1,4,Low
?,1449,Yes,Yes,Yes,Yes,Yes,No,27,2.04,126,0.968253,0,0,11.301587,4,5,Low
?,1662,No,Yes,Yes,No,Yes,No,28,1.88,129,0.992248,0,0,14.023255,9,5,Low
?,?,?,?,?,?,?,?,?,2,3,1,0,0,12.333333,0,0,?
D,247,Yes,No,Yes,No,Yes,No,24,2.16,19,0.736842,0,0,6.789473,1,5,?
?,810,No,No,Yes,Yes,Yes,No,24,2.64,50,1,0,0,15.34,0,2,High
?,12,No,No,No,No,No,No,9,2.58,7,1,0,0,13.714285,0,0,?
?,448,No,No,Yes,No,Yes,No,28,1.47,24,0.875,0.041666,0,8.916666,1,7,Low
?,11,No,No,No,No,No,No,1,1.76,45,1,0,0,16.955555,1,0,?
?,28,No,No,No,No,No,No,17,2.04,6,1,0,0,19.5,0,0,?
?,1330,No,No,Yes,Yes,Yes,No,27,2.33,78,0.961538,0.01282,0,16.653846,3,4,Low
