CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,255,No,No,Yes,No,Yes,No,?,2.76,21,1,0,0,9,0,2,Low
?,353,No,Yes,No,Yes,No,No,?,3.57,31,1,0,0,9.903225,3,2,High
?,247,No,Yes,No,Yes,No,No,?,4.18,17,0.941176,0,0,16.705882,0,0,High
?,172,No,No,Yes,No,Yes,No,?,2.64,15,1,0,0,9.866666,1,3,Low
?,325,No,Yes,Yes,Yes,Yes,No,?,2.7,29,1,0,0,9.37931,2,2,High
?,337,No,Yes,Yes,Yes,Yes,No,?,3.24,31,1,0,0,13.096774,1,1,High
?,275,No,No,Yes,No,Yes,No,?,2.05,23,1,0,0,6.391304,2,4,Low
?,244,No,No,Yes,Yes,No,No,?,3.2,22,1,0,0,15.5,2,0,High
?,229,No,No,No,Yes,No,No,?,3.67,19,1,0,0,16.315789,1,1,High
?,241,No,No,Yes,Yes,Yes,No,?,2.67,29,0.965517,0,0,8.344827,5,3,Low
?,358,No,Yes,No,Yes,No,No,?,4.77,26,1,0,0,12.538461,0,0,High
?,257,No,Yes,No,Yes,No,No,?,4.74,26,1,0,0,8.807692,0,1,High
?,309,No,Yes,No,Yes,No,No,?,4.57,23,1,0,0,12.652173,1,1,High
?,355,No,No,Yes,No,Yes,No,?,2.43,32,0.96875,0,0,12.375,2,0,Low
?,342,No,Yes,Yes,No,Yes,No,?,2.69,33,0.939393,0,0,9.060606,5,4,Low
?,390,No,Yes,No,Yes,No,No,?,4.41,33,1,0,0,7.60606,7,4,High
?,369,No,Yes,No,Yes,No,No,?,4.15,32,1,0,0,8.9375,5,2,High
?,352,No,Yes,Yes,No,Yes,No,?,3.25,34,0.882352,0,0,9.941176,5,1,High
?,164,No,No,Yes,No,Yes,No,?,2.78,14,1,0,0,10.071428,0,3,Low
?,313,No,No,Yes,No,Yes,No,?,2.45,26,1,0,0,10.653846,2,0,High
?,272,No,No,Yes,No,Yes,No,?,2.36,26,1,0,0,9.730769,5,0,Low
?,320,No,No,No,Yes,No,No,?,4.15,26,1,0,0,12,2,2,High
?,309,No,No,No,Yes,No,No,?,3.95,25,1,0,0,11.2,1,2,High
?,357,No,Yes,No,Yes,No,No,?,4.22,25,1,0,0,9.56,3,4,High
?,261,No,No,Yes,Yes,Yes,No,?,3.21,24,1,0,0,12.708333,2,1,High
?,371,No,Yes,No,Yes,No,No,?,3.98,27,1,0,0,14.148148,4,1,High
?,278,No,No,Yes,Yes,Yes,No,?,3.43,24,1,0,0,14.833333,0,1,High
?,299,No,Yes,Yes,No,Yes,No,?,2.61,21,1,0,0,16.571428,0,0,High
?,403,No,Yes,Yes,No,Yes,No,?,3.14,27,0.962962,0,0,14.481481,0,1,High
?,452,No,Yes,Yes,No,Yes,No,?,3.4,28,1,0,0,15.857142,0,1,High
?,513,No,Yes,No,No,Yes,No,?,3.66,32,0.96875,0,0,12.15625,3,0,High
?,282,No,Yes,Yes,No,Yes,No,?,2.91,20,1,0,0,11.45,0,1,Low
?,473,No,Yes,No,No,Yes,No,?,3.74,30,0.966666,0,0,16.4,2,2,High
?,288,No,No,Yes,No,Yes,No,?,2.46,19,1,0,0,8.105263,1,0,Low
?,426,No,Yes,Yes,No,Yes,No,?,3.22,28,1,0,0,10.785714,0,1,High
?,345,No,Yes,Yes,No,Yes,No,?,3.29,25,1,0,0,12.64,1,3,High
?,97,No,No,No,Yes,No,?,?,3.24,15,0.733333,0,0,12.2,2,2,?
?,84,No,No,No,Yes,No,No,?,3.97,8,1,0,0,14.75,0,0,High
?,94,No,No,No,Yes,No,No,?,4.1,7,1,0,0,13,0,0,High
Y,99,No,No,No,Yes,No,No,?,3.7,7,0.857142,0,0,7.428571,0,1,High
?,232,No,No,Yes,Yes,Yes,No,?,2.66,20,0.95,0.05,0,11.5,0,3,Low
?,232,No,No,Yes,Yes,Yes,No,?,2.44,19,1,0,0,13.315789,0,1,Low
?,269,No,No,Yes,Yes,Yes,No,?,2.55,22,1,0,0,16.227272,0,1,Low
?,?,?,?,?,?,?,No,?,3.75,5,1,0,0,22.4,0,0,?
?,110,No,No,No,Yes,No,No,?,4.27,9,1,0,0,19.222222,0,0,High
?,63,No,No,No,Yes,No,No,?,3.85,7,1,0,0,11.142857,0,0,High
?,269,No,No,Yes,No,Yes,No,?,1.72,22,0.90909,0.090909,0,6.181818,0,2,Low
?,354,No,No,Yes,No,Yes,No,?,2.1,29,0.965517,0,0,10.517241,0,1,Low
?,370,No,No,Yes,No,Yes,No,?,1.44,21,0.904761,0.095238,0,7.95238,0,1,Low
?,379,No,No,Yes,Yes,Yes,No,?,3.15,27,1,0,0,12.148148,0,4,High
?,361,No,No,Yes,No,Yes,No,?,1.72,31,0.967741,0.032258,0,10.064516,0,6,Low
?,362,No,No,Yes,No,Yes,No,?,1.8,22,0.954545,0.045454,0,13.90909,0,0,Low
?,350,No,No,Yes,No,Yes,No,?,1.76,30,1,0,0,11.533333,0,3,Low
?,315,No,No,Yes,No,Yes,No,?,1.79,18,0.944444,0,0.055555,13.777777,0,0,Low
Y,172,No,No,Yes,Yes,No,No,?,3.58,11,0.90909,0,0,8.727272,0,3,High
?,270,No,No,No,Yes,Yes,No,?,3.6,15,0.933333,0,0.066666,13.466666,0,0,High
?,327,No,No,Yes,No,Yes,No,?,2.14,31,0.967741,0,0,9.258064,0,4,Low
?,435,No,No,No,Yes,No,No,?,4.15,22,0.90909,0.045454,0,13.40909,0,0,High
?,365,No,No,Yes,No,Yes,No,?,1.76,21,1,0,0,13.714285,0,0,Low
?,376,No,No,Yes,Yes,Yes,No,?,3.64,22,1,0,0,15.318181,0,0,High
Y,386,No,No,Yes,No,Yes,No,?,2.23,25,1,0,0,9.8,0,0,Low
?,284,No,No,Yes,No,Yes,No,?,1.73,16,1,0,0,9.6875,0,0,Low
?,335,No,No,Yes,No,Yes,No,?,1.96,21,0.95238,0.047619,0,11.523809,0,0,Low
?,355,No,No,Yes,No,Yes,No,?,2.17,28,0.928571,0.035714,0.035714,6.464285,1,7,Low
Y,212,No,No,Yes,No,Yes,No,?,3.26,11,1,0,0,11.181818,0,0,Low
D,590,No,No,No,Yes,No,No,4,3.98,49,1,0,0,4.408163,11,13,Low
?,276,No,No,No,Yes,Yes,No,?,3.46,24,1,0,0,14.583333,1,1,High
?,384,No,No,No,Yes,Yes,No,?,3.4,30,1,0,0,17.766666,1,1,High
?,319,No,No,Yes,Yes,Yes,No,?,3,33,1,0,0.030303,16.696969,0,1,High
?,400,No,No,Yes,Yes,Yes,No,?,3.36,36,1,0,0,13.75,0,1,Low
?,243,No,No,Yes,Yes,Yes,No,?,2.43,28,1,0,0,15.571428,0,0,Low
?,355,No,No,No,Yes,No,No,?,4.09,38,0.973684,0,0,16.157894,1,4,High
?,?,?,?,?,?,?,?,?,4.58,8,1,0,0,13.5,0,1,?
?,146,No,No,Yes,Yes,Yes,No,?,3.05,15,1,0,0,19.133333,0,0,High
?,258,No,No,Yes,Yes,Yes,No,?,3.17,22,1,0,0,19.818181,0,1,High
?,319,No,No,Yes,Yes,Yes,No,?,3.73,24,1,0,0,15.791666,1,1,High
?,404,No,No,No,Yes,No,No,?,4.11,29,1,0,0,22.482758,0,0,High
?,382,No,No,No,Yes,No,No,?,3.74,30,1,0,0,13.266666,1,1,High
D,78,No,No,No,Yes,No,No,?,2,7,1,0,0,14.857142,0,0,High
?,29,No,No,No,No,No,No,?,2.43,17,0.941176,0,0,11.117647,2,1,?
?,335,No,No,No,Yes,Yes,No,25,3.04,25,0.96,0,0.04,14.96,1,0,High
?,105,No,No,No,Yes,Yes,No,?,2.25,10,1,0,0,18.3,0,0,High
?,?,?,?,?,?,?,No,?,3,1,1,0,0,27,0,0,?
Y,12,No,No,No,No,No,No,?,2.57,4,1,0,0,14.25,0,0,Low
?,157,No,No,No,Yes,Yes,No,?,2.37,13,1,0,0,17.846153,0,0,High
?,301,No,No,No,Yes,Yes,No,?,2.71,22,1,0,0,16,0,0,Low
?,133,No,No,No,Yes,Yes,No,?,2.24,12,1,0.083333,0,13.416666,0,0,Low
?,?,?,?,?,?,?,No,?,2.33,1,1,0,0,26,0,0,?
?,45,No,No,No,No,No,No,?,2.65,6,1,0,0,13,0,0,High
?,?,?,?,?,?,?,?,?,2.33,1,1,0,0,29,0,0,?
?,365,No,No,No,Yes,Yes,No,?,3.3,34,1,0,0,13.088235,2,4,High
?,322,No,No,No,Yes,Yes,No,?,2.2,18,1,0,0,21.333333,0,0,High
?,108,No,No,No,Yes,Yes,No,?,2.23,21,1,0,0,18.809523,0,0,High
?,206,No,No,No,Yes,Yes,No,?,2.65,17,1,0,0,15.647058,1,1,Low
?,212,No,No,No,Yes,Yes,No,?,2.63,18,1,0,0,12.666666,1,1,High
?,420,No,No,Yes,Yes,Yes,No,?,2.8,28,1,0,0,14.571428,1,1,High
?,208,No,No,Yes,Yes,Yes,No,?,2.36,18,0.944444,0,0,15.777777,0,2,High
?,214,No,No,No,Yes,Yes,No,?,2.83,19,1,0,0,15.789473,0,1,High
?,446,No,No,No,Yes,Yes,No,?,3.14,31,1,0,0,17.064516,1,0,High
?,?,?,?,?,?,?,No,?,2.31,2,1,0,0,6.5,0,0,?
?,222,No,No,No,Yes,Yes,No,?,2.78,21,1,0,0,15.809523,0,0,Low
?,186,No,No,Yes,Yes,Yes,No,?,2.6,17,1,0,0,15.117647,0,0,High
?,?,?,?,?,?,?,No,?,2,1,1,0,0,18,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,5,0,0,?
?,17,No,No,No,No,No,?,?,3.17,1,1,0,0,3,0,0,Low
?,460,No,No,No,Yes,No,No,27,4.02,31,1,0,0,15.548387,2,1,High
?,?,?,?,?,?,?,No,?,2.71,1,1,0,0,4,0,0,?
?,172,No,No,No,Yes,Yes,No,?,2.59,17,1,0,0,18.882352,0,0,High
?,46,No,No,No,No,No,No,?,2.57,5,1,0,0,24.6,0,0,High
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,1,1,0,?
?,12,No,No,No,No,No,No,?,2,2,1,0,0,11.5,0,0,High
?,129,No,No,No,Yes,No,No,?,3.26,13,1,0,0,18.615384,1,0,High
?,173,No,No,No,Yes,Yes,No,23,?,14,1,0,0,8.214285,1,0,High
?,241,No,No,No,Yes,No,No,?,3.71,17,1,0,0,13.235294,0,0,High
?,30,No,No,No,No,No,No,?,2.32,3,1,0,0,24.666666,0,0,Low
?,115,No,No,No,Yes,Yes,No,?,3.15,13,1,0,0,17.230769,0,1,High
?,202,No,No,No,Yes,Yes,No,?,3.31,15,1,0,0,19.866666,1,1,Low
?,135,No,No,No,Yes,Yes,No,?,2.46,14,1,0,0,17.714285,0,0,Low
?,129,No,No,No,Yes,Yes,No,?,2.77,12,1,0,0,11.666666,0,2,Low
?,388,No,No,No,Yes,Yes,No,?,3.9,35,1,0,0,15.142857,1,2,High
?,144,No,No,No,Yes,Yes,No,?,2.85,13,1,0,0,13.76923,0,0,Low
?,475,No,No,No,Yes,Yes,No,?,3.53,36,0.972222,0,0,17.472222,4,2,High
Y,79,No,No,No,Yes,No,?,?,3.33,7,1,0,0,14.142857,0,0,High
?,?,?,?,?,?,?,No,?,2,1,1,0,0,16,0,0,?
D,82,No,No,No,Yes,No,No,?,3.04,7,1,0,0,7.142857,0,2,Low
?,61,No,No,No,Yes,No,No,?,3.84,6,1,0,0,18.666666,0,0,Low
D,267,No,No,No,Yes,Yes,No,17,3.92,14,1,0,0,13,0,2,High
?,16,No,No,No,No,No,No,?,2.92,2,1,0,0,10,0,0,Low
?,45,No,No,No,No,No,No,?,2.93,6,1,0,0,11.166666,1,0,Low
?,621,No,No,No,Yes,Yes,No,29,2.54,41,1,0,0,18.487804,0,0,High
D,49,No,No,No,No,No,No,?,3,6,1,0,0,3.333333,3,0,Low
D,18,No,No,No,No,No,No,?,3.95,11,1,0,0,10.454545,1,3,Low
?,38,No,No,No,No,No,No,?,3.04,6,1,0,0,19.166666,0,0,?
?,319,No,No,No,Yes,Yes,No,?,2.42,28,1,0,0,20.75,0,1,Low
?,245,No,No,No,Yes,Yes,No,?,2.41,22,1,0,0,17.090909,0,0,Low
D,152,No,No,No,Yes,Yes,No,13,3.25,14,1,0,0,12,0,0,Low
?,18,No,No,No,No,No,No,?,3.4,3,1,0,0,5.666666,0,1,High
?,131,No,No,No,Yes,Yes,No,?,2.99,9,1,0,0,15.111111,0,0,High
?,56,No,No,No,No,No,?,?,2.69,14,0.928571,0,0,14.714285,0,2,?
?,69,No,No,No,No,No,No,?,2.92,4,1,0,0,28.75,0,0,Low
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,16,0,0,?
?,107,No,No,No,Yes,No,No,18,3.19,11,1,0,0,9.545454,0,0,High
?,31,No,No,No,No,No,No,6,?,4,1,0,0,5.25,0,1,Low
?,134,No,No,No,Yes,Yes,No,?,2.49,11,1,0,0,17.272727,0,0,Low
?,?,?,?,?,?,?,?,?,1.75,1,1,0,0,1,1,0,?
?,?,?,?,?,?,?,?,?,2.5,2,1,0,0,15,0,0,?
?,34,No,No,No,No,No,No,?,3.55,3,1,0,0,8.666666,0,0,Low
?,88,No,No,No,Yes,No,No,?,3.15,9,1,0,0,15,0,0,High
?,23,No,No,No,No,No,No,?,3.48,2,1,0,0,13,0,0,?
?,76,No,No,No,No,Yes,No,?,2.63,7,1,0,0,9.571428,1,0,Low
?,33,No,No,No,No,No,No,?,2.29,4,1,0,0,10.75,0,0,Low
?,11,No,No,No,No,No,?,?,4,1,1,0,0,13,0,0,Low
?,11,No,No,No,No,No,No,?,2.5,2,1,0,0,12.5,0,0,High
?,22,No,No,No,No,No,No,?,3.25,2,1,0,0,20.5,0,0,Low
?,58,No,No,No,Yes,No,No,9,2,8,1,0,0,20.5,0,0,High
?,95,No,No,No,Yes,Yes,No,?,2.65,9,0.888888,0.111111,0,14.777777,0,1,Low
?,?,?,?,?,?,?,?,?,?,1,1,0,0,4,0,0,?
?,127,No,No,No,Yes,Yes,No,?,3.47,16,1,0,0,19.625,0,0,High
?,22,No,No,No,No,No,No,?,2.62,2,1,0,0,32.5,0,0,High
?,?,?,?,?,?,?,?,?,2.33,1,1,0,0,6,0,0,?
?,229,No,No,Yes,Yes,Yes,No,23,2.69,20,1,0,0,15.65,0,2,Low
?,22,No,No,No,No,No,?,?,3,5,1,0,0,10.8,0,1,Low
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,25,0,0,?
?,191,No,No,No,Yes,Yes,No,?,3.27,11,1,0,0,16.090909,0,0,High
?,91,No,No,No,Yes,Yes,No,?,3.17,20,1,0,0,16.65,0,0,Low
?,98,No,No,No,Yes,Yes,No,?,2.07,9,1,0,0,11.444444,0,1,Low
?,141,No,No,No,Yes,Yes,No,?,3.5,13,1,0,0,16.076923,0,0,High
?,89,No,No,No,Yes,Yes,No,?,2.89,8,1,0,0,16.375,0,0,High
?,27,No,No,No,No,No,No,?,3.28,3,1,0,0,12,0,0,High
?,?,?,?,?,?,?,?,?,3,1,1,0,0,25,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,1,1,0,?
?,165,No,No,Yes,Yes,Yes,?,?,3.14,47,0.851063,0,0,15.085106,3,5,?
?,318,No,No,Yes,Yes,Yes,No,?,3.64,26,1,0,0,17.038461,0,0,High
?,275,No,No,Yes,Yes,Yes,No,?,3.05,25,1,0,0,17.68,0,1,High
?,389,No,No,No,Yes,Yes,No,?,3.49,28,1,0,0,18.964285,0,1,High
?,327,No,No,No,Yes,No,No,?,3.76,24,1,0,0,16.458333,2,0,High
Y,99,No,No,No,No,No,Yes,?,3.5,10,1,0,0,3.1,3,2,High
?,417,No,No,Yes,Yes,Yes,Yes,?,2.46,37,1,0,0,19,1,0,Low
?,470,No,No,Yes,Yes,Yes,Yes,?,3.04,37,1,0,0,15.432432,0,0,Low
?,407,No,No,Yes,Yes,Yes,Yes,?,3.03,34,1,0,0,12.264705,1,1,Low
?,297,Yes,No,Yes,No,Yes,No,?,2.15,26,1,0.115384,0,9.76923,0,1,Low
?,?,?,?,?,?,?,No,?,2.5,2,0.5,0,0,3,0,0,?
?,350,Yes,No,Yes,Yes,Yes,No,?,3.47,25,1,0,0,15.08,0,1,High
?,406,Yes,No,Yes,Yes,No,No,?,3.28,29,1,0,0.034482,15.103448,0,1,High
?,387,Yes,No,Yes,Yes,Yes,No,?,2.48,34,0.970588,0,0,12.794117,1,0,Low
?,391,No,No,Yes,No,Yes,No,?,2.13,40,1,0.025,0,12.05,6,4,Low
?,296,Yes,No,Yes,No,Yes,No,?,2.12,28,0.928571,0.107142,0,6.428571,2,11,Low
?,299,Yes,No,Yes,No,Yes,No,?,2.22,25,1,0.08,0,7.36,1,4,Low
?,398,Yes,No,Yes,Yes,Yes,No,?,2.65,36,1,0,0,11.888888,0,2,Low
?,308,Yes,No,Yes,No,Yes,No,?,2.31,27,1,0,0,15.703703,0,4,Low
?,322,No,No,Yes,No,Yes,No,?,2.08,33,0.939393,0.090909,0.030303,6.969696,3,10,Low
?,522,Yes,No,Yes,Yes,Yes,No,?,3.19,32,1,0,0,18.03125,0,0,High
?,200,No,No,Yes,Yes,No,No,?,3.15,13,1,0,0,17.307692,0,1,High
?,512,Yes,No,Yes,Yes,Yes,No,?,2.82,34,1,0,0,15.147058,0,0,High
?,311,Yes,No,Yes,No,Yes,No,?,2.42,28,1,0,0,13.857142,1,1,Low
?,311,Yes,No,Yes,No,Yes,No,?,2.6,28,1,0.035714,0,6.964285,2,7,Low
?,288,No,No,Yes,Yes,Yes,No,?,2.97,23,1,0,0,16.217391,0,1,High
?,511,Yes,No,Yes,Yes,Yes,No,?,2.8,36,1,0.027777,0,18.083333,0,0,Low
?,599,No,No,Yes,Yes,Yes,No,30,3.35,38,0.947368,0.052631,0.105263,13.894736,2,2,High
?,469,Yes,No,Yes,Yes,Yes,No,?,2.99,40,0.975,0.075,0,16.525,0,1,High
?,496,Yes,No,No,Yes,No,No,?,3.45,34,1,0.058823,0,10.529411,1,1,High
?,306,No,No,Yes,Yes,Yes,No,?,3.39,27,1,0,0,13.222222,1,1,High
?,352,Yes,No,No,Yes,Yes,No,?,3.54,30,1,0,0,15.433333,0,1,High
?,251,No,No,No,Yes,Yes,No,?,3.48,24,0.958333,0.041666,0,16.916666,0,1,High
?,379,No,No,Yes,Yes,Yes,No,?,3.14,30,1,0,0,15.433333,1,2,Low
?,530,No,No,Yes,Yes,Yes,No,?,3.37,38,1,0,0,14.736842,0,0,High
?,415,No,No,Yes,Yes,Yes,No,?,3.2,30,1,0,0,19,0,1,High
?,518,No,No,Yes,Yes,Yes,No,?,2.44,52,1,0,0,17.01923,2,3,Low
?,497,No,No,Yes,Yes,Yes,No,?,2.55,40,1,0,0,20.075,0,2,Low
Y,293,No,No,Yes,Yes,Yes,No,?,2.46,28,1,0,0,17.785714,0,2,Low
?,252,No,No,Yes,Yes,Yes,No,?,2.43,25,0.96,0,0,15.88,1,1,Low
?,273,No,No,Yes,Yes,Yes,No,?,2.91,29,1,0,0,18.689655,3,1,Low
?,270,No,No,No,Yes,No,No,?,3.39,23,0.956521,0,0,17.652173,1,1,High
?,569,No,No,Yes,Yes,Yes,No,?,3.13,42,1,0,0,20.45238,0,1,High
?,671,No,No,Yes,Yes,No,No,?,3.25,46,1,0,0,18.369565,1,2,High
?,619,No,No,Yes,Yes,Yes,No,?,3.45,48,1,0,0,15.958333,1,2,High
Y,167,Yes,No,No,No,No,No,?,3.24,14,0.928571,0,0,11.071428,1,4,High
?,351,Yes,No,Yes,Yes,Yes,No,?,2.95,33,0.969696,0,0,18.636363,4,0,High
?,217,Yes,No,Yes,No,Yes,No,?,2.33,19,1,0,0,19.894736,0,1,Low
?,292,Yes,No,Yes,No,Yes,No,?,2.65,31,0.967741,0,0,9.612903,3,2,Low
?,400,No,No,Yes,No,Yes,No,?,2.74,35,0.971428,0,0,15.657142,0,2,Low
?,209,Yes,No,Yes,No,Yes,No,?,2.85,20,0.85,0,0,14.5,2,1,Low
?,141,No,No,Yes,No,Yes,No,?,2.35,16,1,0,0,13.3125,2,1,Low
?,258,Yes,No,Yes,No,Yes,No,?,2.76,25,0.92,0.08,0,15.32,1,1,Low
?,359,Yes,No,Yes,Yes,Yes,No,?,2.42,29,1,0,0,14.482758,2,1,Low
?,127,No,No,Yes,No,Yes,No,?,2.02,12,1,0,0,16.666666,1,2,High
?,238,Yes,No,Yes,No,Yes,No,?,2.54,27,1,0,0,16.444444,0,0,Low
?,352,Yes,No,Yes,Yes,Yes,No,?,2.58,34,0.970588,0.029411,0,17.382352,2,1,Low
?,332,Yes,No,Yes,No,Yes,No,?,2.58,29,1,0,0,19.310344,1,2,Low
?,262,Yes,No,Yes,No,Yes,No,?,2.19,31,0.967741,0,0,13.838709,1,0,Low
?,351,Yes,No,Yes,No,Yes,No,?,3.19,30,0.933333,0,0,19.5,1,4,Low
?,513,Yes,No,No,No,Yes,No,?,3.37,42,0.97619,0.023809,0,20.214285,2,2,High
?,216,No,No,Yes,Yes,Yes,No,13,?,69,0.971014,0,0,18.47826,2,1,?
?,90,No,No,No,Yes,No,No,?,3.5,14,0.857142,0.142857,0,17.214285,0,0,High
?,261,No,No,Yes,No,Yes,No,?,1.94,23,0.913043,0,0,10.391304,2,1,Low
?,313,No,No,Yes,No,Yes,No,?,1.89,28,0.964285,0.035714,0,12.785714,3,3,Low
?,236,No,No,Yes,No,Yes,No,?,2.18,24,1,0,0,16.166666,1,2,Low
?,272,No,No,Yes,No,Yes,No,?,2.1,27,1,0,0,11.333333,1,3,Low
?,235,No,No,No,Yes,No,No,?,3.84,32,1,0,0,14,1,3,High
?,397,No,No,No,Yes,No,No,?,3.72,18,1,0,0,11.833333,0,3,High
?,135,No,No,Yes,Yes,Yes,No,?,2.88,14,1,0,0,13.857142,0,0,Low
?,205,No,No,Yes,Yes,Yes,No,?,2.4,30,1,0,0,15.733333,4,0,Low
?,120,No,No,No,Yes,No,No,?,3.06,11,1,0,0,16.454545,0,1,High
Y,316,No,No,Yes,Yes,Yes,No,22,2.83,17,1,0,0,12.647058,2,0,High
?,38,No,No,No,No,No,No,?,3.36,10,1,0,0,24.7,1,0,High
?,30,No,No,No,No,No,No,?,3.73,4,1,0,0,5.75,0,0,Low
?,?,?,?,?,?,?,?,?,2.14,1,1,0,0,8,0,0,?
?,62,No,No,No,No,No,No,?,2.16,11,0.90909,0,0,18.545454,0,0,High
?,186,No,No,No,Yes,No,No,?,2.92,16,1,0,0,13.5,2,2,High
?,?,?,?,?,?,?,?,?,2,1,1,0,0,13,0,0,?
?,210,No,No,No,Yes,Yes,No,34,2.2,19,1,0,0,22.263157,0,0,High
?,31,No,No,No,No,No,No,?,3.43,8,1,0,0,21,0,0,High
Y,139,No,No,No,Yes,No,No,22,3.42,8,1,0,0,21.875,0,0,High
?,73,No,No,No,No,Yes,No,?,2.83,5,0.8,0,0,11,0,2,Low
?,114,No,No,No,Yes,No,No,?,3.88,12,1,0,0,20.5,0,0,High
D,422,No,No,No,Yes,Yes,No,9,3.05,102,0.990196,0,0,8.794117,1,0,Low
?,133,No,No,No,Yes,No,No,?,3.15,11,1,0,0,8.636363,0,1,High
D,106,No,No,No,Yes,No,?,?,3.36,5,1,0,0,9.4,0,0,High
?,265,No,No,Yes,Yes,Yes,No,?,3.24,20,1,0,0,13.25,0,0,High
?,269,No,No,Yes,Yes,Yes,No,?,3.36,23,1,0,0,16.434782,0,0,High
?,321,No,No,Yes,Yes,No,No,?,3.55,28,0.964285,0,0,15.035714,0,1,High
?,67,No,No,No,Yes,No,No,?,2.64,7,1,0,0,19.428571,0,1,High
?,32,No,No,No,No,No,No,?,2.75,3,1,0,0,27,0,0,High
?,219,No,No,Yes,Yes,Yes,No,?,3.39,5,1,0,0,28,0,0,High
Y,413,No,No,Yes,Yes,Yes,No,30,3.28,33,1,0,0,12.60606,0,1,High
?,172,No,No,Yes,No,Yes,No,?,2.38,14,0.928571,0,0,18.785714,1,0,Low
?,268,No,No,Yes,Yes,Yes,No,?,2.95,22,1,0,0,14.545454,0,1,Low
?,182,No,No,No,Yes,No,No,?,3.52,13,1,0,0,22.538461,0,0,High
?,334,No,No,Yes,Yes,Yes,No,?,2.58,27,1,0,0,16.222222,1,0,High
?,300,No,No,No,Yes,No,No,?,3.72,21,1,0,0,18.95238,0,0,High
?,209,No,No,Yes,Yes,Yes,No,?,2.85,15,1,0,0,18.4,0,0,High
?,207,No,No,Yes,Yes,Yes,No,?,2.82,21,1,0,0,17.333333,1,0,High
?,223,No,No,Yes,Yes,Yes,No,?,2.9,20,1,0,0,18.75,0,0,High
?,276,No,No,Yes,Yes,Yes,No,?,2.89,22,1,0,0,18.681818,0,0,High
?,?,?,?,?,?,?,?,?,?,1,1,0,0,9,0,0,?
?,277,No,No,Yes,Yes,Yes,No,?,3.29,19,1,0,0,14.105263,3,1,High
?,223,No,No,No,Yes,Yes,No,?,3.22,17,1,0,0,15.294117,0,1,High
?,245,No,No,Yes,Yes,Yes,No,?,3.05,18,1,0,0,12.888888,1,1,High
?,263,No,No,No,Yes,No,No,?,3.76,19,1,0,0,19.947368,1,0,High
?,182,No,No,Yes,Yes,Yes,No,?,2.98,16,1,0,0,8.75,1,0,High
?,253,No,No,Yes,Yes,Yes,No,?,3.27,19,1,0,0,11,3,0,High
?,212,No,No,Yes,Yes,Yes,No,?,3.14,17,1,0,0,12.352941,2,1,High
?,269,No,No,No,Yes,No,No,?,4.2,16,1,0,0,11.6875,0,1,High
?,447,No,No,Yes,No,Yes,No,?,1.66,37,1,0,0,7.162162,4,2,Low
?,459,No,No,Yes,No,Yes,No,?,1.79,30,1,0,0,6.933333,5,2,Low
?,166,No,No,No,Yes,Yes,No,?,2.91,17,1,0,0,21.882352,0,0,Low
?,143,No,No,No,Yes,No,No,?,3.66,13,1,0,0,17.846153,1,0,High
D,167,No,No,No,Yes,No,No,?,4.27,16,0.9375,0,0,12,0,0,High
D,141,No,No,No,Yes,No,No,?,3.76,10,0.9,0,0,10.9,0,0,Low
?,125,No,No,Yes,Yes,Yes,No,?,2.6,14,0.928571,0.071428,0,20.5,2,0,Low
?,241,No,No,Yes,No,Yes,No,?,1.93,23,1,0,0,15.217391,0,0,Low
?,238,No,No,Yes,No,Yes,No,?,2.22,22,0.90909,0.045454,0,10.636363,2,6,Low
?,309,No,No,Yes,Yes,Yes,No,?,3.39,30,1,0,0,23.633333,0,0,High
?,257,No,No,Yes,Yes,Yes,No,?,2.35,24,1,0,0,18.375,0,0,Low
D,168,No,No,No,Yes,No,No,18,3.77,13,0.923076,0,0,13.076923,1,0,High
Y,145,No,No,No,Yes,No,No,?,3.67,12,1,0,0,9.083333,0,0,Low
?,203,No,No,No,Yes,No,No,?,3.82,18,1,0,0,19.888888,0,0,High
?,114,No,No,No,Yes,Yes,No,?,2.68,13,1,0,0,15,0,0,High
?,334,No,No,No,Yes,No,No,?,3.64,22,1,0,0,13.181818,0,0,High
?,314,No,No,Yes,Yes,No,No,?,3.5,26,1,0,0,14.846153,0,0,High
?,116,No,No,No,Yes,No,No,?,3.65,8,1,0,0,9,1,0,Low
?,165,No,No,No,Yes,No,No,?,3.05,11,1,0,0,12.454545,0,0,High
?,235,No,No,Yes,Yes,Yes,No,?,2.05,26,0.961538,0,0,13.615384,1,4,Low
?,333,No,No,Yes,Yes,Yes,No,?,2.44,26,1,0,0,15.230769,0,3,High
?,330,No,No,Yes,Yes,Yes,No,?,2.2,29,1,0,0,19.620689,0,0,High
